,MS_SubClass,MS_Zoning,Neighborhood,Overall_Qual,Mas_Vnr_Area,Exter_Qual,Foundation,Bsmt_Qual,Bsmt_Exposure,Total_Bsmt_SF,Heating_QC,Central_Air,Electrical,Gr_Liv_Area,Full_Bath,Kitchen_Qual,TotRms_AbvGrd,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Finish,Garage_Cars,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Sale_Type,Sale_Condition,Age_of_Property,Sale_Price,PID
1159,3,2,23,5,0,2,2,2,2,1391,0,1,4,1391,2,2,5,0,3,0,2,2,2,156,158,9,4,6,196000,533206050
1160,14,2,23,5,0,2,2,2,3,625,0,1,4,1250,2,2,5,0,3,4,0,2,2,0,54,9,4,4,171900,533208080
1162,14,2,23,0,0,2,2,2,3,600,0,1,4,1200,2,2,5,0,3,4,2,2,2,0,166,9,4,5,165000,533212050
1164,14,2,23,5,0,2,2,2,3,689,0,1,4,1392,2,2,5,0,3,4,3,2,2,0,102,9,0,3,146000,533212150
1165,14,2,23,5,360,3,2,2,3,744,2,1,4,1501,2,4,6,0,3,4,3,2,2,0,0,9,4,11,179400,533213070
1166,14,2,23,0,216,3,2,2,3,744,2,1,4,1549,2,4,6,0,3,4,3,2,2,0,32,9,4,11,172900,533213120
1167,3,2,23,3,260,2,2,2,0,1614,0,1,4,1638,2,0,5,1,5,0,0,2,2,230,68,9,4,10,300000,533215020
1171,3,2,23,3,60,2,2,0,0,1698,0,1,4,1709,2,2,5,1,5,0,0,2,2,97,65,1,0,11,328900,533215080
1172,14,2,23,5,212,2,2,2,3,600,0,1,4,1252,2,2,4,0,3,4,3,2,2,0,48,9,4,11,160000,533217050
1173,14,2,23,5,216,2,2,2,3,672,0,1,4,1404,2,2,5,0,3,4,3,2,2,20,0,9,4,11,170000,533217060
1174,13,2,23,5,513,3,2,5,3,858,0,1,4,1789,2,4,7,1,5,0,0,2,2,0,0,9,4,9,223000,533234020
1175,14,2,23,8,466,2,2,2,3,960,0,1,4,1586,2,2,7,0,3,4,3,2,2,169,0,9,4,11,170000,533236060
1176,14,2,23,8,456,2,2,2,3,960,0,1,4,1607,2,2,7,0,3,4,3,2,2,169,0,3,4,11,200000,533236070
1177,14,2,23,7,0,0,2,2,2,970,0,1,4,2393,2,0,7,1,5,0,0,2,2,0,90,9,4,12,339750,533236090
1178,3,5,27,8,0,2,2,2,3,1260,0,1,4,1288,1,0,4,2,2,0,0,2,2,120,30,9,4,14,245500,533250050
1180,3,5,27,8,0,2,2,2,1,1719,0,1,4,1719,1,2,6,2,2,0,0,2,2,122,30,2,4,17,324000,533250160
1181,2,5,27,0,0,3,2,2,3,1232,4,1,4,1232,2,4,6,0,3,0,3,2,2,0,0,9,4,26,162500,533251120
1182,13,5,27,3,1050,2,1,2,3,994,4,1,4,2486,2,2,9,1,2,0,2,3,2,140,70,9,3,33,150000,533350090
1183,2,5,27,8,0,0,1,2,2,1426,0,1,4,1671,3,0,6,1,2,0,2,2,2,280,90,9,4,34,290000,533350120
1184,13,2,23,5,0,2,2,2,3,952,0,1,4,1812,2,4,7,1,5,0,2,2,2,144,112,9,4,8,205000,534104100
1186,10,5,19,0,0,3,1,5,0,1427,2,1,4,1427,2,4,7,0,3,0,2,2,2,0,0,9,4,41,183000,534127210
1187,2,5,19,0,0,3,1,5,3,1740,1,1,4,1740,1,4,8,1,5,0,2,2,2,25,0,9,3,42,150000,534127230
1189,2,5,19,5,0,3,1,5,3,1620,0,1,4,1620,2,2,8,1,2,0,3,2,2,0,62,9,4,43,215000,534129060
1192,13,5,15,1,0,3,1,5,3,732,0,1,4,1464,1,4,7,0,3,0,3,2,2,0,40,9,4,42,141000,534201240
1193,2,5,15,1,300,3,1,5,3,912,0,1,4,912,1,2,5,0,3,4,3,2,2,0,240,9,4,45,147000,534202130
1194,2,5,15,1,0,2,1,5,3,912,0,1,4,925,1,4,5,0,3,4,3,2,2,233,0,9,4,45,135000,534204030
1195,0,5,15,1,0,3,1,5,3,1728,4,1,4,1728,2,4,10,0,3,4,3,2,2,0,0,9,4,45,145000,534225110
1196,0,5,15,1,108,3,1,5,3,1728,4,1,4,1728,2,4,10,0,3,4,3,2,2,0,0,9,4,45,142600,534225120
1197,0,5,19,1,564,3,1,5,3,1656,4,1,4,1656,2,4,8,0,3,4,3,2,2,0,211,9,4,37,135000,534250010
1201,13,5,19,0,252,3,1,5,3,800,2,1,4,1632,1,2,7,0,3,0,3,2,2,0,40,9,4,44,173000,534251280
1202,9,5,15,5,210,0,1,5,0,944,2,1,4,999,1,0,6,0,3,0,2,2,2,144,76,9,4,49,178400,534252090
1203,13,5,19,5,342,3,1,5,3,832,2,1,4,1978,2,4,9,1,2,0,2,2,2,0,43,9,4,42,176000,534252270
1204,2,5,15,1,0,3,3,3,4,0,4,1,4,1014,1,4,6,0,3,0,2,1,2,0,0,9,4,54,98000,534276190
1206,2,5,15,2,0,3,1,5,3,952,0,1,0,952,1,4,4,0,3,4,3,1,2,0,0,9,4,54,135750,534277070
1209,10,5,15,0,183,3,1,5,1,1127,4,1,4,1165,1,4,6,0,3,0,2,2,2,0,129,9,4,44,174900,534401130
1210,2,5,15,0,0,3,1,5,3,1136,4,1,4,1136,1,4,5,1,2,0,2,1,2,426,0,9,4,45,140000,534401190
1211,2,5,15,0,260,3,1,2,3,1092,0,1,4,1092,1,4,6,0,3,0,2,2,2,0,0,9,4,46,145000,534403050
1213,10,5,15,0,259,3,1,5,1,1248,4,1,4,1350,1,4,6,0,3,0,2,2,2,176,0,9,4,46,168500,534403100
1214,2,5,15,1,0,3,1,5,3,1114,4,1,4,1114,1,4,5,0,3,0,2,2,2,0,0,0,0,49,140000,534403260
1215,2,5,15,1,54,2,1,5,3,1053,0,1,4,1053,1,2,5,0,3,0,2,1,2,0,0,9,4,51,145500,534426040
1218,2,5,15,1,0,3,1,5,3,1118,0,1,4,1118,1,2,6,0,3,0,2,1,2,290,0,9,4,50,153000,534428100
1219,2,5,3,4,0,3,1,3,4,0,4,0,4,858,1,4,4,0,3,4,3,1,2,0,0,9,4,61,88000,534451080
1220,1,5,3,4,0,2,1,5,3,270,2,1,4,858,1,4,5,0,3,6,1,0,0,0,0,9,4,75,88000,534451170
1222,12,5,3,2,0,3,2,5,3,348,4,1,4,906,1,4,5,0,3,1,3,1,2,0,0,9,4,73,88000,534453140
1223,2,5,15,1,203,1,1,5,3,1296,4,1,4,1496,2,2,6,0,3,0,2,2,2,0,22,9,4,50,141500,534455030
1224,5,5,15,0,0,3,1,5,3,1032,4,1,0,1252,1,4,6,0,3,0,3,1,2,0,0,9,0,60,119000,534477080
1225,2,5,15,1,0,3,1,5,3,572,2,1,4,1337,1,2,7,1,2,0,2,1,2,0,192,9,4,60,141500,534477090
1226,10,5,15,0,0,3,1,5,0,992,2,1,4,1661,1,2,8,1,5,2,2,1,2,0,28,9,4,55,165500,534477270
1227,2,5,15,1,88,3,1,5,3,1036,0,1,4,1036,1,4,5,0,3,0,2,1,2,120,24,9,4,57,112900,534479150
1228,13,5,15,5,288,3,1,5,1,864,4,1,4,1820,1,2,8,2,2,0,3,2,2,60,84,9,4,45,201800,535103050
1229,2,5,15,0,491,3,1,5,3,1362,4,1,4,1362,1,4,6,1,5,0,3,2,2,0,20,0,4,49,163000,535104020
1230,2,5,15,1,136,3,1,5,3,1144,2,1,4,1144,1,4,6,0,3,0,3,2,2,0,0,9,4,49,139950,535105030
1231,2,5,15,0,237,2,1,5,3,1319,4,1,4,1537,1,2,7,1,2,0,2,2,2,0,36,0,0,48,174000,535105060
1232,10,5,15,0,305,3,1,2,1,1099,2,1,4,1431,1,4,6,1,2,1,2,1,2,64,110,9,4,48,165000,535105090
1233,13,5,15,0,410,2,1,5,3,1104,0,1,4,1988,2,2,9,1,2,0,2,2,2,0,230,9,4,44,227000,535126140
1234,2,5,15,1,151,3,1,5,3,1098,4,1,4,1098,1,4,6,0,3,0,3,1,2,0,0,9,4,55,135000,535150210
1237,2,5,15,1,143,3,1,5,3,1176,4,1,4,1176,1,4,6,2,2,0,2,1,2,0,88,9,4,53,136500,535152200
1238,2,5,15,1,0,3,1,5,3,1248,4,1,4,1440,2,2,7,0,3,0,2,1,2,150,0,9,4,51,185000,535153140
1239,2,5,15,0,0,3,1,5,3,1261,0,1,4,1261,1,4,6,1,5,0,2,2,2,0,0,9,4,52,163000,535153150
1241,2,5,15,0,74,3,1,2,3,1196,2,1,0,1196,1,4,6,1,2,0,2,1,2,0,44,9,4,54,139000,535178060
1242,2,5,15,0,387,3,1,5,3,1392,4,1,0,1392,1,4,6,2,2,0,2,2,2,0,0,9,4,53,166000,535179060
1243,2,5,15,0,135,3,1,5,3,1080,2,1,4,1080,1,4,5,0,3,0,3,1,2,0,0,9,4,52,136000,535180100
1244,2,5,15,1,0,3,1,5,3,1104,2,1,4,1104,1,4,5,0,3,0,2,1,2,0,0,9,4,54,133000,535180120
1246,2,5,15,1,84,3,1,5,3,1152,4,1,4,1152,1,4,6,0,3,4,3,2,2,0,0,9,4,57,137500,535302130
1247,2,5,15,1,0,3,2,5,3,984,4,0,4,950,1,4,5,0,3,4,3,2,2,0,32,9,4,57,130000,535302140
1248,2,5,15,0,360,3,1,5,3,998,4,1,4,1790,2,4,6,2,2,0,0,2,2,0,40,9,4,53,180000,535303030
1249,2,5,15,1,0,3,1,5,2,952,4,1,4,952,1,4,4,0,3,4,3,2,2,0,0,0,0,59,139000,535305030
1250,2,5,15,1,0,3,1,5,3,773,2,1,4,858,1,4,4,0,3,0,3,1,2,0,0,9,0,57,110000,535305160
1251,2,5,15,1,0,3,0,3,4,0,2,1,4,1764,2,4,7,1,5,0,0,1,2,0,72,9,4,53,100000,535327230
1252,5,5,15,1,0,3,1,5,3,832,4,1,4,1216,1,4,6,0,3,4,3,1,2,158,0,0,0,63,118500,535352080
1253,0,5,15,1,0,3,1,5,3,1824,1,1,0,1824,2,4,9,0,3,4,3,2,2,0,0,9,4,53,146000,535354200
1254,2,5,20,2,0,3,3,3,4,0,4,0,4,869,1,4,3,0,3,4,3,1,0,0,0,9,4,62,89900,535375140
1255,5,5,20,1,0,3,2,5,3,747,4,1,4,1159,1,4,5,0,3,4,3,1,0,84,0,9,4,85,114000,535375160
1256,5,5,15,1,0,3,1,5,3,913,4,1,0,1558,1,4,6,1,5,0,3,1,2,0,0,9,4,65,140000,535380050
1257,1,5,20,2,0,2,2,5,3,672,2,1,4,858,1,4,4,0,3,4,3,1,0,88,108,9,4,70,88000,535380110
1258,5,5,20,1,0,3,0,5,3,892,0,1,4,1436,1,4,7,1,2,4,3,4,0,0,0,9,4,88,139000,535380140
1259,11,5,20,2,0,3,0,3,4,0,4,0,0,1294,2,4,7,0,3,6,1,0,0,220,114,9,4,110,106250,535383100
1260,13,5,15,0,318,3,1,5,3,858,0,1,4,1716,1,4,8,1,2,0,0,2,2,0,84,9,4,48,171000,535402120
1262,2,5,15,5,125,3,1,5,3,1312,0,1,4,1312,1,4,6,1,2,0,2,2,2,0,304,9,4,52,186000,535425060
1264,2,5,15,0,276,3,1,5,1,1081,4,1,4,1081,1,4,5,0,3,3,3,1,2,36,82,9,4,50,148000,535426350
1266,2,5,15,1,0,2,4,5,0,105,2,1,4,910,1,2,5,0,3,0,3,2,2,196,0,9,4,57,116000,535451010
1267,2,5,15,1,0,3,1,1,3,876,4,1,4,876,1,4,5,1,5,4,3,2,2,0,0,9,0,59,94000,535451050
1268,2,5,15,1,0,3,1,3,4,0,2,1,4,1048,1,4,7,0,3,4,3,2,2,0,27,9,4,60,98300,535451230
1269,10,5,15,1,0,3,1,5,3,1075,2,1,4,1507,2,4,7,0,3,1,3,1,2,0,0,9,4,50,127000,535452120
1271,2,5,15,1,0,3,1,5,3,1027,4,1,4,1027,1,4,6,0,3,0,3,1,2,0,0,9,4,48,125900,535453040
1273,5,5,15,0,0,3,1,5,3,768,0,1,4,1320,2,4,5,0,3,4,3,2,2,108,0,9,4,62,138000,535454150
1274,7,5,15,0,0,3,1,5,3,936,4,1,0,984,1,4,4,0,3,4,3,1,2,0,0,9,4,56,112500,535455060
1277,0,5,15,1,0,3,1,5,0,1800,4,0,4,1800,2,4,10,0,3,6,1,0,0,0,0,9,0,49,130000,535456050
1278,5,5,15,1,0,3,1,5,2,768,2,1,4,1588,1,4,6,0,3,4,3,2,2,0,0,9,4,55,150000,535456070
1279,2,5,15,1,0,3,1,5,3,825,4,1,0,858,1,4,4,0,3,0,3,1,2,0,0,9,4,56,109500,535456100
1281,13,5,15,0,360,3,1,5,1,780,4,1,4,1611,1,4,7,0,3,0,2,2,2,328,128,9,4,46,167900,535476370
1282,2,5,15,1,0,3,1,5,3,1117,0,1,4,1117,1,4,6,0,3,0,3,1,2,0,0,0,4,47,136870,535477090
1284,1,6,20,1,0,3,0,1,3,680,2,0,2,858,1,4,4,0,3,4,3,2,0,0,0,9,4,85,88000,902100030
1286,5,6,20,1,0,3,0,5,3,780,0,1,4,1323,1,4,6,0,3,4,3,2,2,0,0,9,4,62,122600,902103150
1288,5,6,20,0,0,2,0,2,3,1510,0,1,4,2486,2,4,8,2,5,4,3,2,2,0,547,9,4,90,256000,902105020
1289,1,6,20,1,0,3,1,1,3,672,4,1,4,858,1,4,4,0,3,4,3,1,2,0,0,9,4,70,88000,902105130
1290,15,6,20,0,0,2,0,5,3,728,2,1,4,1456,1,2,7,0,3,4,3,1,0,0,0,9,4,95,139500,902107030
1291,11,6,20,2,0,3,4,5,3,828,2,1,0,1594,2,4,9,0,3,6,1,0,0,0,172,9,4,100,118000,902109080
1292,5,6,20,5,0,3,2,2,3,1362,0,1,4,2082,2,2,6,0,3,4,3,2,0,280,238,9,4,7,200000,902109110
1293,5,6,20,2,0,3,0,5,3,801,2,1,0,1656,2,4,8,0,3,4,3,2,2,187,0,9,4,70,119164,902109120
1296,11,6,20,0,0,3,1,5,3,884,4,1,4,1436,2,4,8,2,2,4,3,2,2,0,0,2,4,70,155000,902128150
1298,5,6,20,1,0,3,0,1,3,684,2,1,4,1080,1,2,5,0,3,6,1,0,0,0,165,9,4,120,95000,902136110
1299,2,6,20,1,0,3,1,5,3,789,0,1,4,858,1,4,5,0,3,4,3,1,2,0,0,9,5,62,115000,902201120
1301,5,6,20,1,0,3,1,5,3,904,0,1,0,1499,1,4,5,1,4,4,3,3,2,0,20,9,4,64,140000,902202090
1302,2,6,20,6,0,3,0,5,3,407,4,0,0,858,1,4,3,0,3,4,3,1,2,76,0,9,0,64,88000,902205070
1303,2,6,20,1,0,3,1,5,3,928,2,1,0,928,1,4,5,0,3,0,0,1,2,0,0,9,4,53,112500,902205090
1305,2,6,20,4,0,3,0,1,3,448,2,1,4,1588,2,4,6,0,3,6,1,0,0,0,0,9,0,61,88000,902207120
1307,11,6,20,1,0,3,0,1,3,797,4,0,0,1627,2,4,10,0,3,4,3,2,0,192,0,9,4,110,139500,902300110
1311,5,6,20,1,0,3,1,5,3,346,0,1,4,1017,1,4,5,0,3,4,3,1,0,0,0,9,4,110,114000,902301150
1312,11,6,20,1,0,3,0,5,3,973,4,1,2,2350,2,4,10,0,3,5,3,2,2,0,0,9,4,90,130000,902304060
1313,15,6,20,0,0,3,0,2,3,735,1,0,4,2058,1,4,8,1,2,4,3,2,1,0,0,9,4,93,129500,902305080
1314,12,6,20,1,0,2,0,1,3,572,0,1,4,1540,1,2,7,0,3,6,1,0,0,240,77,9,4,105,129400,902306120
1317,15,6,20,0,0,3,1,5,3,742,0,1,4,1484,2,4,9,1,2,6,1,0,2,0,291,9,4,96,128000,902328040
1319,5,6,20,5,0,3,2,5,3,572,4,1,4,1111,1,4,5,1,2,4,3,1,2,0,0,9,4,84,116900,902401010
1321,12,6,20,6,0,1,0,1,3,723,4,0,4,1086,1,4,5,0,3,4,3,2,0,0,24,3,4,90,88000,902402260
1322,12,6,20,5,0,3,0,5,2,1313,2,1,4,2486,2,4,10,1,2,4,3,2,2,0,299,9,4,120,184000,902405070
1323,2,6,20,1,164,3,1,5,3,984,2,1,4,984,1,1,5,0,3,4,3,1,0,0,0,9,4,51,110000,902406020
1325,2,6,20,1,0,3,2,3,4,0,2,1,0,882,1,4,4,0,3,4,3,1,2,0,45,9,4,54,97000,902427045
1326,2,6,20,2,0,3,1,5,3,869,4,1,4,1093,1,4,5,0,3,4,3,1,2,0,0,9,4,52,115500,902427150
1328,5,6,3,5,0,3,1,5,3,672,2,1,4,1668,1,2,8,0,3,0,3,1,2,210,0,9,0,65,108000,903204010
1330,5,5,3,1,0,3,0,5,3,1024,4,1,4,1738,2,4,6,1,2,4,3,1,1,0,30,9,4,75,153000,903206070
1332,5,6,3,1,0,3,1,5,3,672,0,1,4,1210,1,2,6,0,3,4,3,1,1,0,0,9,4,69,124000,903225140
1336,5,6,3,0,0,3,0,5,3,862,4,1,4,1158,1,4,5,1,2,2,2,1,2,0,0,9,4,81,120000,903227080
1337,5,6,3,0,0,3,0,5,3,825,0,1,4,1497,2,4,5,0,3,4,3,1,2,272,0,9,4,73,157000,903228040
1338,5,6,3,0,0,3,1,5,3,739,0,1,4,1342,2,4,7,1,2,4,3,1,2,0,0,9,4,71,105000,903228060
1339,7,6,3,0,0,3,0,5,3,992,0,1,4,1013,1,4,6,0,3,4,3,1,2,0,0,9,4,84,113000,903228090
1340,5,6,3,1,0,3,0,5,3,565,4,1,4,1216,1,4,6,1,2,2,2,1,2,0,0,9,4,90,115000,903230110
1341,2,6,3,2,0,3,2,3,4,0,4,1,0,896,1,4,4,0,3,4,3,1,2,0,0,3,0,64,88000,903230120
1342,5,6,3,2,0,3,2,5,3,704,0,1,4,1136,1,4,6,0,3,4,3,1,2,0,365,9,4,81,123000,903231080
1346,12,6,20,1,0,3,0,5,3,1100,4,1,4,1902,2,4,7,0,3,4,3,2,2,0,139,9,4,87,123500,903234090
1347,5,6,20,5,0,3,0,5,3,952,2,1,1,1774,2,4,8,2,5,4,3,2,2,90,0,9,0,79,129900,903234100
1348,12,6,3,0,0,3,0,1,2,611,0,1,4,1362,2,4,6,0,3,4,0,2,2,0,0,9,4,90,128000,903235010
1349,1,6,3,2,0,3,0,5,3,520,1,0,4,858,1,1,4,0,3,4,3,1,2,49,0,9,4,83,88000,903235100
1350,5,6,3,1,0,3,1,5,3,672,4,1,4,1285,1,4,6,0,3,4,3,1,2,0,0,9,4,62,127000,903236010
1352,5,5,3,5,0,3,2,5,3,1026,0,1,4,1820,2,4,8,0,3,4,3,1,0,0,100,9,4,85,184000,903401020
1353,5,5,3,0,0,3,0,5,3,810,0,1,4,1716,2,2,8,0,3,4,3,2,2,0,195,9,4,95,162500,903401030
1354,5,5,3,1,0,3,1,5,3,883,2,1,4,1505,1,4,8,0,3,4,3,1,0,0,0,9,4,70,145000,903401050
1355,1,5,3,0,0,3,0,5,2,816,0,1,4,858,1,1,5,0,3,4,0,1,0,0,0,9,4,92,130000,903425420
1356,13,6,20,0,0,3,2,5,2,1242,2,1,4,1984,2,4,8,0,3,4,1,1,2,64,0,9,4,100,160000,903426160
1357,12,6,20,8,0,3,2,5,3,588,1,1,4,1666,1,2,7,1,2,4,3,1,2,192,63,9,4,85,161000,903427090
1358,5,6,20,0,0,2,0,2,3,796,0,1,4,1609,1,4,7,0,3,4,3,1,0,0,182,9,4,100,127500,903429010
1359,1,6,11,0,0,2,0,5,3,768,4,1,4,858,1,4,4,0,3,4,3,2,0,0,0,9,4,80,93850,903452025
1360,12,6,11,0,0,3,1,5,3,768,4,1,0,1536,1,4,7,0,3,4,3,1,2,0,216,0,0,58,136000,903453050
1361,5,6,11,0,0,3,0,5,3,1272,4,1,4,1969,2,4,9,1,2,4,3,2,2,0,34,0,4,72,141000,903454100
1362,5,6,11,1,0,3,0,5,3,880,2,1,4,1308,2,4,6,0,3,4,3,2,2,0,0,9,4,95,120000,903455030
1363,1,6,11,0,0,3,1,5,3,1040,2,1,4,1040,1,4,5,0,3,4,3,2,2,0,132,9,4,85,127500,903455140
1364,5,6,11,0,0,3,2,5,3,768,4,1,4,1236,2,4,6,1,2,4,3,1,2,0,0,9,3,85,127000,903456130
1365,5,6,11,0,0,3,1,5,3,319,4,1,0,1406,1,1,6,0,3,6,1,0,0,0,144,9,4,90,89500,903458110
1367,5,6,20,0,0,3,0,5,3,901,2,1,4,1198,1,4,7,0,3,6,1,0,0,0,98,3,0,90,88000,903476110
1368,1,6,11,1,0,3,0,1,3,451,4,1,4,858,1,4,5,0,3,4,3,2,0,40,0,3,3,98,88000,903481010
1369,11,6,11,4,0,1,2,5,3,536,0,0,1,1344,2,4,8,0,3,6,1,0,0,42,0,9,4,95,88000,903481100
1370,5,6,11,0,0,3,1,5,3,756,0,1,4,1469,1,4,7,0,3,4,3,1,2,57,0,9,4,104,135000,903484020
1372,2,5,21,1,0,3,1,5,3,952,0,1,4,1211,1,4,5,1,5,0,3,1,2,0,63,9,4,42,134000,904100040
1374,5,5,4,2,0,3,1,3,4,0,4,1,4,1588,2,4,7,1,2,4,0,2,0,0,59,9,4,51,134432,904101170
1375,11,5,7,1,0,3,0,5,3,644,2,1,4,1355,2,4,6,0,3,6,1,0,2,140,0,9,4,70,127500,904351280
1377,2,5,21,1,0,3,1,5,3,1040,0,1,4,1040,1,4,5,0,3,4,3,1,2,0,0,9,4,45,129500,905102170
1378,10,5,21,0,39,3,1,5,0,1008,4,1,4,1096,1,4,6,1,1,0,3,2,2,168,0,9,4,32,157500,905103030
1379,2,5,21,1,41,3,2,5,3,876,4,1,4,904,1,4,6,0,3,0,3,1,2,0,0,9,0,44,109900,905104080
1380,2,5,21,1,0,3,1,5,3,992,0,1,4,992,1,2,6,0,3,0,2,1,2,204,0,9,4,43,145000,905104110
1381,2,5,21,1,0,3,1,5,3,894,0,1,4,894,1,2,5,0,3,0,2,2,2,0,0,9,4,43,130000,905104180
1382,9,5,21,0,40,3,1,2,1,450,0,1,4,1034,1,4,6,1,4,1,0,2,2,311,0,9,4,32,153000,905107280
1383,2,5,21,1,340,3,1,5,2,1073,2,1,4,1073,1,4,6,0,3,0,2,1,2,0,90,9,4,43,120000,905107380
1384,9,5,21,1,0,3,2,2,0,1060,4,1,4,1126,1,4,5,0,3,0,3,2,2,178,0,9,4,26,152000,905108170
1385,0,5,21,2,0,3,1,2,0,1198,4,1,4,1258,0,4,6,0,3,3,3,2,2,120,0,9,2,41,108959,905200090
1386,11,5,21,1,0,3,2,5,3,1300,1,1,4,1140,1,4,6,0,3,3,3,2,2,0,0,9,2,90,95541,905200100
1388,2,5,21,1,0,3,1,5,3,1228,2,1,4,1228,1,2,6,0,3,0,3,1,2,0,65,9,4,44,149350,905200510
1389,2,5,21,1,0,3,1,5,3,960,0,1,4,960,1,2,6,0,3,0,0,1,2,168,0,9,4,47,144900,905201020
1390,2,5,21,0,0,3,1,5,1,988,4,1,0,1188,1,4,4,1,5,0,3,2,2,102,89,9,4,54,185000,905201110
1392,2,5,4,0,0,3,1,2,1,1602,2,1,4,1252,1,4,4,1,2,0,2,2,2,409,0,9,4,50,235000,905202230
1393,10,5,21,1,0,3,1,5,3,533,4,1,4,1601,1,4,6,0,3,2,2,1,2,280,34,9,4,52,140000,905225040
1394,1,5,21,1,0,3,2,5,3,672,0,1,4,858,1,4,4,0,3,4,3,1,0,168,0,9,4,70,108000,905226030
1395,11,5,4,1,275,3,1,5,2,988,2,1,4,1721,2,4,7,2,5,1,3,2,2,50,84,9,0,50,145000,905226110
1396,5,5,21,1,0,3,0,5,3,576,2,1,4,1350,1,2,6,0,3,5,3,3,0,0,0,9,4,69,152400,905227050
1397,10,5,21,1,0,3,2,2,0,864,0,1,4,904,1,2,5,0,3,5,3,3,2,143,0,9,4,40,144000,905300020
1398,3,5,4,0,0,3,2,2,2,1291,0,1,4,1291,1,2,6,1,2,0,3,2,2,307,0,9,4,14,173000,905351089
1401,2,5,4,5,0,3,1,2,1,1385,0,1,4,1363,1,4,5,2,5,0,3,2,2,81,0,9,4,56,241500,905401045
1402,2,5,4,2,0,3,1,2,1,1364,0,1,4,1663,1,2,6,2,2,0,0,2,2,224,137,9,4,56,256000,905401060
1403,10,5,7,0,84,3,1,5,0,1019,2,1,4,1357,1,0,5,1,2,1,2,1,2,0,0,9,4,51,177000,905402090
1406,5,5,4,0,0,3,0,5,3,907,4,1,4,2358,3,4,10,1,2,4,3,2,2,486,40,9,4,102,240000,905425125
1407,1,5,7,1,0,3,2,5,1,1580,0,1,4,1518,1,1,5,2,2,6,1,0,2,0,39,9,4,70,260000,905426030
1408,5,5,7,0,0,3,0,2,2,1163,0,1,4,1674,2,4,8,1,2,4,0,2,0,72,36,9,4,92,185000,905427050
1409,12,5,7,0,0,3,1,5,3,1127,0,1,4,2108,2,2,7,2,5,1,3,2,2,0,0,9,4,75,235000,905427070
1412,13,5,7,0,216,2,1,5,3,621,4,1,4,1269,1,4,7,0,3,4,3,1,2,0,236,9,4,48,134500,905452120
1414,11,5,7,1,0,3,1,2,1,1117,4,1,4,1347,1,4,5,0,3,6,1,0,0,85,0,9,4,100,107500,905477050
1415,11,5,7,1,0,3,1,5,3,1164,4,0,4,1164,1,4,5,0,3,4,3,1,2,0,48,3,4,60,125000,905479110
1420,2,5,22,5,251,2,2,2,3,1602,0,1,4,1626,2,2,7,1,5,0,2,2,2,424,40,9,4,16,226500,906223110
1422,10,5,22,5,0,2,2,2,0,672,0,1,4,2037,2,2,8,1,5,0,0,2,2,100,33,9,4,14,229000,906223220
1423,13,5,5,5,0,2,2,2,3,628,0,1,4,1356,2,2,6,1,2,2,0,2,2,100,24,6,5,3,177439,906378190
1424,2,5,5,8,156,2,2,2,0,1615,0,1,4,1615,2,2,7,1,2,0,2,3,2,168,30,9,4,3,248500,906380030
1425,2,5,5,3,554,2,2,2,1,2271,0,1,4,2276,2,0,7,2,2,0,2,3,2,0,0,9,0,2,339750,906412010
1426,2,5,5,3,402,0,2,0,0,1751,0,1,4,1766,2,0,8,2,2,0,0,3,2,216,36,6,5,2,339750,906412050
1427,13,5,22,5,0,2,2,2,3,1080,0,1,4,2097,2,2,9,1,5,0,3,3,2,196,187,9,4,17,228000,906420130
1429,2,5,4,0,0,3,1,2,1,1182,0,1,4,1643,2,4,6,1,2,0,3,2,2,339,0,9,4,44,195000,906475100
1430,13,5,4,0,0,3,2,2,1,616,2,1,4,1688,2,2,8,0,3,0,2,2,2,403,114,9,4,13,200000,906476030
1431,2,5,5,1,0,3,2,2,3,990,0,1,4,990,1,4,5,0,3,4,3,2,2,168,0,9,4,16,155000,907126030
1433,2,5,5,1,0,3,2,2,3,990,0,1,4,990,1,4,5,0,3,4,3,2,2,0,0,9,4,16,145000,907135260
1434,2,5,5,5,150,3,2,2,1,1418,0,1,4,1418,2,2,5,1,5,0,2,2,2,208,110,9,4,13,226001,907175080
1435,13,5,5,0,128,3,2,2,3,864,0,1,4,1771,2,2,6,0,3,0,2,2,2,0,96,9,4,13,215700,907176010
1436,13,5,5,5,120,2,2,2,2,782,0,1,4,1652,2,2,6,0,3,0,2,2,2,0,70,9,4,10,207500,907181120
1438,13,5,5,5,0,3,2,2,0,880,0,1,4,1724,2,2,8,0,3,0,0,2,2,120,155,9,4,12,188000,907187030
1439,2,5,5,5,125,2,2,2,3,1468,0,1,4,1479,2,2,6,0,3,0,2,2,2,120,25,9,4,11,191000,907187080
1441,13,5,5,5,172,2,2,2,3,963,0,1,4,1792,2,2,7,1,5,0,2,2,2,0,96,9,4,9,231500,907194020
1442,13,5,5,5,0,2,2,2,3,928,0,1,4,1823,2,2,6,0,3,0,2,2,2,192,36,9,4,10,235000,907196040
1443,13,5,5,5,162,2,2,2,2,920,0,1,4,1786,2,2,6,1,5,0,2,2,2,0,42,9,4,9,223500,907196050
