,MS_SubClass,MS_Zoning,Neighborhood,Overall_Qual,Mas_Vnr_Area,Exter_Qual,Foundation,Bsmt_Qual,Bsmt_Exposure,Total_Bsmt_SF,Heating_QC,Central_Air,Electrical,Gr_Liv_Area,Full_Bath,Kitchen_Qual,TotRms_AbvGrd,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Finish,Garage_Cars,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Sale_Type,Sale_Condition,Age_of_Property,Sale_Price,PID
1204,2,5,15,1,0,3,3,3,4,0,4,1,4,1014,1,4,6,0,3,0,2,1,2,0,0,9,4,54,98000,534276190
1206,2,5,15,2,0,3,1,5,3,952,0,1,0,952,1,4,4,0,3,4,3,1,2,0,0,9,4,54,135750,534277070
1207,2,5,15,1,148,3,1,5,2,1120,2,1,4,1128,2,4,6,0,3,0,2,2,2,192,20,9,4,47,155000,534400030
1209,10,5,15,0,183,3,1,5,1,1127,4,1,4,1165,1,4,6,0,3,0,2,2,2,0,129,9,4,44,174900,534401130
1210,2,5,15,0,0,3,1,5,3,1136,4,1,4,1136,1,4,5,1,2,0,2,1,2,426,0,9,4,45,140000,534401190
1212,10,5,15,1,0,3,2,5,1,1219,2,1,4,1265,2,2,6,1,2,0,2,2,2,0,92,9,4,45,179900,534403080
1213,10,5,15,0,259,3,1,5,1,1248,4,1,4,1350,1,4,6,0,3,0,2,2,2,176,0,9,4,46,168500,534403100
1214,2,5,15,1,0,3,1,5,3,1114,4,1,4,1114,1,4,5,0,3,0,2,2,2,0,0,0,0,49,140000,534403260
1215,2,5,15,1,54,2,1,5,3,1053,0,1,4,1053,1,2,5,0,3,0,2,1,2,0,0,9,4,51,145500,534426040
1216,2,5,15,0,243,2,1,5,3,1252,0,1,4,1252,1,2,7,0,3,4,3,2,2,0,39,9,4,51,142000,534427040
1217,2,5,15,2,0,3,2,5,3,1100,4,1,4,1100,1,4,6,1,4,0,2,1,2,355,0,9,4,50,141000,534428020
1218,2,5,15,1,0,3,1,5,3,1118,0,1,4,1118,1,2,6,0,3,0,2,1,2,290,0,9,4,50,153000,534428100
1219,2,5,3,4,0,3,1,3,4,0,4,0,4,864,1,4,4,0,3,4,3,1,2,0,0,9,4,61,88250,534451080
1220,1,5,3,4,0,2,1,5,3,270,2,1,4,864,1,4,5,0,3,6,1,0,0,0,0,9,4,75,88250,534451170
1221,11,5,3,1,0,3,0,5,3,991,0,1,4,1077,1,4,5,2,5,0,2,1,2,0,4,9,4,71,118000,534452060
1222,12,5,3,2,0,3,2,5,3,348,4,1,4,906,1,4,5,0,3,1,3,1,2,0,0,9,4,73,88250,534453140
1223,2,5,15,1,203,1,1,5,3,1296,4,1,4,1496,2,2,6,0,3,0,2,2,2,0,22,9,4,50,141500,534455030
1225,2,5,15,1,0,3,1,5,3,572,2,1,4,1337,1,2,7,1,2,0,2,1,2,0,192,9,4,60,141500,534477090
1227,2,5,15,1,88,3,1,5,3,1036,0,1,4,1036,1,4,5,0,3,0,2,1,2,120,24,9,4,57,112900,534479150
1228,13,5,15,5,288,3,1,5,1,864,4,1,4,1820,1,2,8,2,2,0,3,2,2,60,84,9,4,45,201800,535103050
1229,2,5,15,0,491,3,1,5,3,1362,4,1,4,1362,1,4,6,1,5,0,3,2,2,0,20,0,4,49,163000,535104020
1231,2,5,15,0,237,2,1,5,3,1319,4,1,4,1537,1,2,7,1,2,0,2,2,2,0,36,0,0,48,174000,535105060
1232,10,5,15,0,305,3,1,2,1,1099,2,1,4,1431,1,4,6,1,2,1,2,1,2,64,110,9,4,48,165000,535105090
1233,13,5,15,0,410,2,1,5,3,1104,0,1,4,1988,2,2,9,1,2,0,2,2,2,0,230,9,4,44,227000,535126140
1234,2,5,15,1,151,3,1,5,3,1098,4,1,4,1098,1,4,6,0,3,0,3,1,2,0,0,9,4,55,135000,535150210
1235,2,5,15,1,0,3,1,5,3,1144,4,1,4,1144,1,4,6,0,3,4,3,1,2,0,88,0,4,47,124000,535150280
1237,2,5,15,1,143,3,1,5,3,1176,4,1,4,1176,1,4,6,2,2,0,2,1,2,0,88,9,4,53,136500,535152200
1239,2,5,15,0,0,3,1,5,3,1261,0,1,4,1261,1,4,6,1,5,0,2,2,2,0,0,9,4,52,163000,535153150
1240,2,5,15,0,187,3,1,5,3,1395,0,1,4,1570,1,4,5,1,5,0,2,2,2,490,0,9,4,52,166800,535176100
1241,2,5,15,0,74,3,1,2,3,1196,2,1,0,1196,1,4,6,1,2,0,2,1,2,0,44,9,4,54,139000,535178060
1242,2,5,15,0,387,3,1,5,3,1392,4,1,0,1392,1,4,6,2,2,0,2,2,2,0,0,9,4,53,166000,535179060
1246,2,5,15,1,84,3,1,5,3,1152,4,1,4,1152,1,4,6,0,3,4,3,2,2,0,0,9,4,57,137500,535302130
1247,2,5,15,1,0,3,2,5,3,984,4,0,4,950,1,4,5,0,3,4,3,2,2,0,32,9,4,57,130000,535302140
1248,2,5,15,0,360,3,1,5,3,998,4,1,4,1790,2,4,6,2,2,0,0,2,2,0,40,9,4,53,180000,535303030
1249,2,5,15,1,0,3,1,5,2,952,4,1,4,952,1,4,4,0,3,4,3,2,2,0,0,0,0,59,139000,535305030
1250,2,5,15,1,0,3,1,5,3,773,2,1,4,864,1,4,4,0,3,0,3,1,2,0,0,9,0,57,110000,535305160
1251,2,5,15,1,0,3,0,3,4,0,2,1,4,1764,2,4,7,1,5,0,0,1,2,0,72,9,4,53,100000,535327230
1254,2,5,20,2,0,3,3,3,4,0,4,0,4,869,1,4,3,0,3,4,3,1,0,0,0,9,4,62,89900,535375140
1255,5,5,20,1,0,3,2,5,3,747,4,1,4,1159,1,4,5,0,3,4,3,1,0,84,0,9,4,85,114000,535375160
1256,5,5,15,1,0,3,1,5,3,913,4,1,0,1558,1,4,6,1,5,0,3,1,2,0,0,9,4,65,140000,535380050
1258,5,5,20,1,0,3,0,5,3,892,0,1,4,1436,1,4,7,1,2,4,3,4,0,0,0,9,4,88,139000,535380140
1259,11,5,20,2,0,3,0,3,4,0,4,0,0,1294,2,4,7,0,3,6,1,0,0,220,114,9,4,110,106250,535383100
1261,2,5,15,1,0,3,1,5,3,912,4,1,4,1044,1,4,5,1,1,0,0,2,2,200,48,9,4,42,139000,535403010
1264,2,5,15,0,276,3,1,5,1,1081,4,1,4,1081,1,4,5,0,3,3,3,1,2,36,82,9,4,50,148000,535426350
1266,2,5,15,1,0,2,4,5,0,105,2,1,4,910,1,2,5,0,3,0,3,2,2,196,0,9,4,57,116000,535451010
1269,10,5,15,1,0,3,1,5,3,1075,2,1,4,1507,2,4,7,0,3,1,3,1,2,0,0,9,4,50,127000,535452120
1270,2,5,15,1,0,3,2,5,3,1256,2,1,0,1256,1,2,6,0,3,0,2,1,2,0,240,9,4,51,159000,535453020
1271,2,5,15,1,0,3,1,5,3,1027,4,1,4,1027,1,4,6,0,3,0,3,1,2,0,0,9,4,48,125900,535453040
1273,5,5,15,0,0,3,1,5,3,768,0,1,4,1320,2,4,5,0,3,4,3,2,2,108,0,9,4,62,138000,535454150
1274,7,5,15,0,0,3,1,5,3,936,4,1,0,984,1,4,4,0,3,4,3,1,2,0,0,9,4,56,112500,535455060
1280,13,5,15,0,415,3,1,5,3,780,4,1,4,1796,1,4,8,1,5,0,2,2,2,0,50,9,4,47,140000,535475020
1283,2,6,20,0,0,3,2,5,3,192,2,0,4,1133,1,4,7,0,3,4,3,1,2,0,175,9,0,2,143000,902100020
1285,12,6,20,1,0,3,2,5,3,650,2,1,4,1539,2,2,8,1,4,4,3,2,1,70,78,9,4,106,157500,902102060
1286,5,6,20,1,0,3,0,5,3,780,0,1,4,1323,1,4,6,0,3,4,3,2,2,0,0,9,4,62,122600,902103150
1288,5,6,20,0,0,2,0,2,3,1510,0,1,4,2468,2,4,8,2,5,4,3,2,2,0,547,9,4,90,256000,902105020
1289,1,6,20,1,0,3,1,1,3,672,4,1,4,864,1,4,4,0,3,4,3,1,2,0,0,9,4,70,88250,902105130
1291,11,6,20,2,0,3,4,5,3,828,2,1,0,1594,2,4,9,0,3,6,1,0,0,0,172,9,4,100,118000,902109080
1292,5,6,20,5,0,3,2,2,3,1362,0,1,4,2082,2,2,6,0,3,4,3,2,0,280,238,9,4,7,200000,902109110
1293,5,6,20,2,0,3,0,5,3,801,2,1,0,1656,2,4,8,0,3,4,3,2,2,187,0,9,4,70,119164,902109120
1294,5,6,20,1,0,1,0,5,3,936,2,0,0,1740,1,0,6,1,2,4,3,1,0,0,0,9,4,90,122250,902109160
1295,1,6,20,5,0,2,1,5,3,931,4,1,4,1027,1,2,5,1,5,6,1,0,0,0,28,9,4,90,120000,902128075
1296,11,6,20,0,0,3,1,5,3,884,4,1,4,1436,2,4,8,2,2,4,3,2,2,0,0,2,4,70,155000,902128150
1297,1,6,20,1,0,3,0,5,3,481,4,0,0,899,1,4,5,0,3,4,3,1,1,0,0,9,4,100,88250,902134100
1298,5,6,20,1,0,3,0,1,3,684,2,1,4,1080,1,2,5,0,3,6,1,0,0,0,165,9,4,120,95000,902136110
1300,2,6,20,1,0,3,1,5,3,924,0,1,4,1122,1,2,6,0,3,0,3,2,2,0,36,9,4,62,147000,902201140
1301,5,6,20,1,0,3,1,5,3,904,0,1,0,1499,1,4,5,1,4,4,3,3,2,0,20,9,4,64,140000,902202090
1303,2,6,20,1,0,3,1,5,3,928,2,1,0,928,1,4,5,0,3,0,0,1,2,0,0,9,4,53,112500,902205090
1304,2,6,20,2,0,3,1,5,3,901,0,1,4,901,1,4,4,0,3,4,3,1,2,0,0,9,4,56,107900,902205140
1306,15,6,20,5,0,3,0,5,3,1470,0,1,4,2468,3,2,10,1,0,0,3,3,2,302,0,9,4,130,295000,902207220
1308,5,6,20,1,0,3,0,5,2,876,2,1,4,1416,1,4,7,1,2,4,3,3,2,418,0,9,4,95,153900,902300215
1309,15,6,20,5,0,3,0,5,3,624,0,1,4,1450,1,4,7,0,3,4,3,1,2,0,192,9,4,90,132000,902300260
1310,12,6,20,1,0,3,0,5,3,624,1,0,4,1344,1,4,7,0,3,4,3,3,2,0,0,0,0,94,98000,902301140
1311,5,6,20,1,0,3,1,5,3,346,0,1,4,1017,1,4,5,0,3,4,3,1,0,0,0,9,4,110,114000,902301150
1312,11,6,20,1,0,3,0,5,3,973,4,1,2,2350,2,4,10,0,3,5,3,2,2,0,0,9,4,90,130000,902304060
1313,15,6,20,0,0,3,0,2,3,735,1,0,4,2058,1,4,8,1,2,4,3,2,1,0,0,9,4,93,129500,902305080
1314,12,6,20,1,0,2,0,1,3,572,0,1,4,1540,1,2,7,0,3,6,1,0,0,240,77,9,4,105,129400,902306120
1315,12,6,20,5,0,3,0,5,3,689,0,1,4,1378,2,2,7,1,2,4,3,2,0,0,0,9,4,82,161000,902306130
1316,11,6,20,0,0,3,0,1,3,482,0,0,4,1912,2,4,7,1,5,4,3,2,2,0,25,9,4,105,163000,902326060
1318,12,6,20,8,0,3,0,5,3,684,1,0,4,2358,2,4,8,0,3,6,1,0,2,0,54,9,4,138,122000,902330010
1319,5,6,20,5,0,3,2,5,3,572,4,1,4,1111,1,4,5,1,2,4,3,1,2,0,0,9,4,84,116900,902401010
1320,15,6,20,7,0,0,0,5,3,1237,2,1,4,2468,3,2,9,1,2,4,3,2,2,105,502,9,4,117,325000,902401120
1321,12,6,20,6,0,1,0,1,3,723,4,0,4,1086,1,4,5,0,3,4,3,2,0,0,24,3,4,90,88250,902402260
1322,12,6,20,5,0,3,0,5,2,1313,2,1,4,2468,2,4,10,1,2,4,3,2,2,0,299,9,4,120,184000,902405070
1324,5,6,20,1,335,3,0,5,3,1050,0,0,1,1795,2,4,7,0,3,0,3,1,2,0,0,9,4,56,131500,902406090
1325,2,6,20,1,0,3,2,3,4,0,2,1,0,882,1,4,4,0,3,4,3,1,2,0,45,9,4,54,97000,902427045
1326,2,6,20,2,0,3,1,5,3,869,4,1,4,1093,1,4,5,0,3,4,3,1,2,0,0,9,4,52,115500,902427150
1327,1,5,3,1,0,2,0,5,3,1008,4,1,4,1143,1,4,5,1,4,4,3,1,2,265,0,9,4,82,138000,903201030
1328,5,6,3,5,0,3,1,5,3,672,2,1,4,1668,1,2,8,0,3,0,3,1,2,210,0,9,0,65,108000,903204010
1330,5,5,3,1,0,3,0,5,3,1024,4,1,4,1738,2,4,6,1,2,4,3,1,1,0,30,9,4,75,153000,903206070
1331,7,6,3,1,0,3,0,5,3,784,2,1,4,864,1,2,5,0,3,6,1,0,2,0,0,9,4,86,109500,903225050
1333,12,6,3,0,0,3,0,5,3,554,0,1,4,1290,1,4,6,0,3,4,3,1,2,38,112,9,4,110,106900,903225160
1334,5,6,3,0,0,3,1,5,3,981,0,1,4,1672,1,2,6,1,2,4,3,1,2,0,11,9,4,70,164900,903226060
1335,1,6,3,1,0,3,0,5,3,949,0,1,4,949,1,4,5,1,1,4,3,2,2,0,0,9,4,86,119000,903226150
1336,5,6,3,0,0,3,0,5,3,862,4,1,4,1158,1,4,5,1,2,2,2,1,2,0,0,9,4,81,120000,903227080
1338,5,6,3,0,0,3,1,5,3,739,0,1,4,1342,2,4,7,1,2,4,3,1,2,0,0,9,4,71,105000,903228060
1339,7,6,3,0,0,3,0,5,3,992,0,1,4,1013,1,4,6,0,3,4,3,1,2,0,0,9,4,84,113000,903228090
1340,5,6,3,1,0,3,0,5,3,565,4,1,4,1216,1,4,6,1,2,2,2,1,2,0,0,9,4,90,115000,903230110
1341,2,6,3,2,0,3,2,3,4,0,4,1,0,896,1,4,4,0,3,4,3,1,2,0,0,3,0,64,88250,903230120
1343,1,6,3,1,0,3,1,3,4,0,2,0,4,864,1,4,6,0,3,0,3,1,1,0,48,9,4,65,88250,903232030
1344,5,6,3,1,0,3,2,5,3,1078,4,1,4,1573,2,4,8,1,2,4,3,2,1,0,0,9,4,80,162900,903232090
1345,5,6,3,5,0,3,0,5,2,989,4,1,4,2009,2,4,7,1,2,4,3,2,2,0,20,9,4,71,150000,903233080
1346,12,6,20,1,0,3,0,5,3,1100,4,1,4,1902,2,4,7,0,3,4,3,2,2,0,139,9,4,87,123500,903234090
1348,12,6,3,0,0,3,0,1,2,611,0,1,4,1362,2,4,6,0,3,4,0,2,2,0,0,9,4,90,128000,903235010
1349,1,6,3,2,0,3,0,5,3,520,1,0,4,864,1,1,4,0,3,4,3,1,2,49,0,9,4,83,88250,903235100
1350,5,6,3,1,0,3,1,5,3,672,4,1,4,1285,1,4,6,0,3,4,3,1,2,0,0,9,4,62,127000,903236010
1352,5,5,3,5,0,3,2,5,3,1026,0,1,4,1820,2,4,8,0,3,4,3,1,0,0,100,9,4,85,184000,903401020
1354,5,5,3,1,0,3,1,5,3,883,2,1,4,1505,1,4,8,0,3,4,3,1,0,0,0,9,4,70,145000,903401050
1355,1,5,3,0,0,3,0,5,2,816,0,1,4,864,1,1,5,0,3,4,0,1,0,0,0,9,4,92,130000,903425420
1356,13,6,20,0,0,3,2,5,2,1242,2,1,4,1984,2,4,8,0,3,4,1,1,2,64,0,9,4,100,160000,903426160
1357,12,6,20,8,0,3,2,5,3,588,1,1,4,1666,1,2,7,1,2,4,3,1,2,192,63,9,4,85,161000,903427090
1358,5,6,20,0,0,2,0,2,3,796,0,1,4,1609,1,4,7,0,3,4,3,1,0,0,182,9,4,100,127500,903429010
1359,1,6,11,0,0,2,0,5,3,768,4,1,4,864,1,4,4,0,3,4,3,2,0,0,0,9,4,80,93850,903452025
1360,12,6,11,0,0,3,1,5,3,768,4,1,0,1536,1,4,7,0,3,4,3,1,2,0,216,0,0,58,136000,903453050
1361,5,6,11,0,0,3,0,5,3,1272,4,1,4,1969,2,4,9,1,2,4,3,2,2,0,34,0,4,72,141000,903454100
1362,5,6,11,1,0,3,0,5,3,880,2,1,4,1308,2,4,6,0,3,4,3,2,2,0,0,9,4,95,120000,903455030
1363,1,6,11,0,0,3,1,5,3,1040,2,1,4,1040,1,4,5,0,3,4,3,2,2,0,132,9,4,85,127500,903455140
1364,5,6,11,0,0,3,2,5,3,768,4,1,4,1236,2,4,6,1,2,4,3,1,2,0,0,9,3,85,127000,903456130
1365,5,6,11,0,0,3,1,5,3,319,4,1,0,1406,1,1,6,0,3,6,1,0,0,0,144,9,4,90,89500,903458110
1366,2,6,20,1,0,3,1,5,3,825,4,1,4,864,1,4,4,0,3,4,2,2,2,140,50,9,4,55,125000,903475020
1367,5,6,20,0,0,3,0,5,3,901,2,1,4,1198,1,4,7,0,3,6,1,0,0,0,98,3,0,90,88250,903476110
1368,1,6,11,1,0,3,0,1,3,451,4,1,4,864,1,4,5,0,3,4,3,2,0,40,0,3,3,98,88250,903481010
1370,5,6,11,0,0,3,1,5,3,756,0,1,4,1469,1,4,7,0,3,4,3,1,2,57,0,9,4,104,135000,903484020
1371,2,5,21,1,0,2,1,5,3,1046,2,0,4,1054,1,4,6,0,3,4,3,1,2,0,60,9,0,63,124000,904100020
1372,2,5,21,1,0,3,1,5,3,952,0,1,4,1211,1,4,5,1,5,0,3,1,2,0,63,9,4,42,134000,904100040
1373,5,5,21,1,0,3,1,5,3,720,4,1,4,1271,2,4,7,1,2,0,3,1,2,0,0,9,4,62,135000,904100160
1376,9,5,21,1,0,3,1,2,0,981,4,1,4,1075,1,2,6,0,3,4,3,2,2,64,0,9,0,47,148000,905100020
1378,10,5,21,0,39,3,1,5,0,1008,4,1,4,1096,1,4,6,1,1,0,3,2,2,168,0,9,4,32,157500,905103030
1380,2,5,21,1,0,3,1,5,3,992,0,1,4,992,1,2,6,0,3,0,2,1,2,204,0,9,4,43,145000,905104110
1381,2,5,21,1,0,3,1,5,3,894,0,1,4,894,1,2,5,0,3,0,2,2,2,0,0,9,4,43,130000,905104180
1383,2,5,21,1,340,3,1,5,2,1073,2,1,4,1073,1,4,6,0,3,0,2,1,2,0,90,9,4,43,120000,905107380
1384,9,5,21,1,0,3,2,2,0,1060,4,1,4,1126,1,4,5,0,3,0,3,2,2,178,0,9,4,26,152000,905108170
1386,11,5,21,1,0,3,2,5,3,1300,1,1,4,1140,1,4,6,0,3,3,3,2,2,0,0,9,2,90,95541,905200100
1387,2,5,21,1,0,3,1,5,3,1006,4,1,4,1006,1,4,5,0,3,6,1,0,2,0,24,9,4,51,88250,905200160
1388,2,5,21,1,0,3,1,5,3,1228,2,1,4,1228,1,2,6,0,3,0,3,1,2,0,65,9,4,44,149350,905200510
1389,2,5,21,1,0,3,1,5,3,960,0,1,4,960,1,2,6,0,3,0,0,1,2,168,0,9,4,47,144900,905201020
1390,2,5,21,0,0,3,1,5,1,988,4,1,0,1188,1,4,4,1,5,0,3,2,2,102,89,9,4,54,185000,905201110
1391,2,5,21,1,0,3,2,2,2,1383,4,1,4,1383,1,4,6,1,2,0,3,1,2,511,116,9,4,56,165000,905201120
1392,2,5,4,0,0,3,1,2,1,1602,2,1,4,1252,1,4,4,1,2,0,2,2,2,409,0,9,4,50,235000,905202230
1393,10,5,21,1,0,3,1,5,3,533,4,1,4,1601,1,4,6,0,3,2,2,1,2,280,34,9,4,52,140000,905225040
1394,1,5,21,1,0,3,2,5,3,672,0,1,4,864,1,4,4,0,3,4,3,1,0,168,0,9,4,70,108000,905226030
1395,11,5,4,1,275,3,1,5,2,988,2,1,4,1721,2,4,7,2,5,1,3,2,2,50,84,9,0,50,145000,905226110
1396,5,5,21,1,0,3,0,5,3,576,2,1,4,1350,1,2,6,0,3,5,3,3,0,0,0,9,4,69,152400,905227050
1399,13,5,4,5,299,3,1,2,3,1160,0,1,4,2022,2,4,8,1,5,0,0,2,2,288,117,9,4,33,192000,905352030
1400,2,5,4,5,0,3,1,2,1,1524,4,1,4,1524,2,4,7,2,2,0,0,2,2,140,0,9,4,31,245000,905352070
1402,2,5,4,2,0,3,1,2,1,1364,0,1,4,1663,1,2,6,2,2,0,0,2,2,224,137,9,4,56,256000,905401060
1403,10,5,7,0,84,3,1,5,0,1019,2,1,4,1357,1,0,5,1,2,1,2,1,2,0,0,9,4,51,177000,905402090
1406,5,5,4,0,0,3,0,5,3,907,4,1,4,2358,3,4,10,1,2,4,3,2,2,486,40,9,4,102,240000,905425125
1407,1,5,7,1,0,3,2,5,1,1580,0,1,4,1518,1,1,5,2,2,6,1,0,2,0,39,9,4,70,260000,905426030
1408,5,5,7,0,0,3,0,2,2,1163,0,1,4,1674,2,4,8,1,2,4,0,2,0,72,36,9,4,92,185000,905427050
1409,12,5,7,0,0,3,1,5,3,1127,0,1,4,2108,2,2,7,2,5,1,3,2,2,0,0,9,4,75,235000,905427070
1410,2,5,7,1,0,3,1,5,0,1509,4,1,0,1509,1,2,6,1,5,0,3,1,2,158,0,9,4,54,159900,905451330
1412,13,5,7,0,216,2,1,5,3,621,4,1,4,1269,1,4,7,0,3,4,3,1,2,0,236,9,4,48,134500,905452120
1413,5,5,7,1,0,3,0,5,3,861,0,1,4,1367,1,4,7,0,3,4,3,1,2,0,130,9,4,110,119000,905476120
1414,11,5,7,1,0,3,1,2,1,1117,4,1,4,1347,1,4,5,0,3,6,1,0,0,85,0,9,4,100,107500,905477050
1416,5,5,7,0,0,3,0,5,3,572,1,0,1,1096,1,4,5,0,3,6,1,0,0,0,8,9,4,86,88250,905480150
1417,5,5,7,1,0,3,1,5,2,616,4,0,4,1111,1,4,5,0,3,4,3,1,2,48,0,5,4,69,95000,905480240
1418,13,5,22,5,99,3,2,2,3,1475,0,1,4,2329,2,2,10,1,0,0,3,2,2,192,121,9,4,20,262280,906204150
1420,2,5,22,5,251,2,2,2,3,1602,0,1,4,1626,2,2,7,1,5,0,2,2,2,424,40,9,4,16,226500,906223110
1421,13,5,22,5,0,2,2,2,3,812,0,1,4,2200,2,2,9,1,5,0,2,2,2,168,98,9,4,17,225000,906223140
1422,10,5,22,5,0,2,2,2,0,672,0,1,4,2037,2,2,8,1,5,0,0,2,2,100,33,9,4,14,229000,906223220
1423,13,5,5,5,0,2,2,2,3,628,0,1,4,1356,2,2,6,1,2,2,0,2,2,100,24,6,5,3,177439,906378190
1424,2,5,5,8,156,2,2,2,0,1615,0,1,4,1615,2,2,7,1,2,0,2,3,2,168,30,9,4,3,248500,906380030
1426,2,5,5,3,402,0,2,0,0,1751,0,1,4,1766,2,0,8,2,2,0,0,3,2,216,36,6,5,2,335000,906412050
1427,13,5,22,5,0,2,2,2,3,1080,0,1,4,2097,2,2,9,1,5,0,3,3,2,196,187,9,4,17,228000,906420130
1428,10,5,22,8,302,2,2,2,1,1401,0,1,4,1511,2,2,6,1,1,0,0,3,2,168,42,9,4,15,225000,906424010
1430,13,5,4,0,0,3,2,2,1,616,2,1,4,1688,2,2,8,0,3,0,2,2,2,403,114,9,4,13,200000,906476030
1431,2,5,5,1,0,3,2,2,3,990,0,1,4,990,1,4,5,0,3,4,3,2,2,168,0,9,4,16,155000,907126030
1432,2,5,5,1,0,3,2,2,3,1099,0,1,4,1099,1,2,6,0,3,0,3,1,2,278,0,9,4,15,144000,907135020
1433,2,5,5,1,0,3,2,2,3,990,0,1,4,990,1,4,5,0,3,4,3,2,2,0,0,9,4,16,145000,907135260
1435,13,5,5,0,128,3,2,2,3,864,0,1,4,1771,2,2,6,0,3,0,2,2,2,0,96,9,4,13,215700,907176010
1437,13,5,5,5,158,2,2,2,3,873,0,1,4,1790,2,2,7,0,3,0,2,2,2,0,88,9,0,11,193000,907181140
1439,2,5,5,5,125,2,2,2,3,1468,0,1,4,1479,2,2,6,0,3,0,2,2,2,120,25,9,4,11,191000,907187080
1440,2,5,5,5,99,2,2,2,2,1494,0,1,4,1494,2,2,6,1,5,0,2,2,2,192,36,9,4,8,221000,907192130
1441,13,5,5,5,172,2,2,2,3,963,0,1,4,1792,2,2,7,1,5,0,2,2,2,0,96,9,4,9,231500,907194020
1442,13,5,5,5,0,2,2,2,3,928,0,1,4,1823,2,2,6,0,3,0,2,2,2,192,36,9,4,10,235000,907196040
1443,13,5,5,5,162,2,2,2,2,920,0,1,4,1786,2,2,6,1,5,0,2,2,2,0,42,9,4,9,223500,907196050
1445,10,5,5,1,220,2,1,2,0,985,4,1,4,985,2,4,6,0,3,0,3,1,2,210,0,9,4,33,149900,907201060
1447,10,5,5,0,0,3,1,2,1,940,4,1,4,1026,1,4,5,0,3,4,3,2,2,0,0,9,4,32,147000,907202160
1450,2,5,5,1,0,3,1,2,3,924,4,1,4,924,1,4,5,0,3,4,3,1,2,0,0,9,4,35,110000,907203090
1452,2,5,5,1,0,3,1,5,0,780,0,1,4,864,1,4,4,0,3,4,3,1,2,196,0,9,4,38,124900,907227300
1454,13,5,5,8,0,2,2,2,3,1128,0,1,4,2031,2,2,7,1,2,0,2,2,2,0,211,9,4,8,237000,907251090
1455,13,5,5,5,0,2,2,2,3,992,0,1,4,1865,2,2,7,1,5,0,2,3,2,0,184,9,4,10,235000,907253060
1456,13,5,5,5,227,2,2,2,3,1257,0,1,4,2161,2,2,8,1,5,0,2,2,2,0,84,9,4,9,230500,907253110
1458,13,5,5,5,202,2,2,2,0,1153,0,1,4,2031,2,2,8,1,5,0,0,2,2,192,84,9,4,12,222500,907254090
1459,13,5,5,8,396,2,2,2,3,1055,0,1,4,2263,2,2,7,1,5,2,0,2,2,0,45,9,4,9,287000,907255020
1460,13,5,5,3,134,2,2,2,2,1357,0,1,4,1947,2,2,7,1,5,2,0,3,2,168,116,9,4,9,274000,907255030
1461,2,5,5,8,240,2,2,0,1,1778,0,1,4,1786,2,2,6,1,2,0,2,3,2,182,35,9,4,8,300000,907255060
1462,13,5,5,8,0,2,2,2,2,1128,0,1,4,2290,2,2,9,1,2,0,3,2,2,0,0,9,4,8,255900,907260010
1463,13,5,5,5,252,2,2,2,3,884,0,1,4,1768,2,2,8,0,3,0,2,2,2,0,63,9,4,7,224900,907262030
1464,13,5,5,5,0,2,2,2,3,1129,0,1,4,2327,2,2,9,1,2,2,2,2,2,0,57,9,4,7,240000,907262060
1466,13,5,5,8,192,2,2,2,0,850,0,1,4,1764,2,2,7,1,5,0,3,2,2,120,29,9,4,11,207000,907265100
1468,3,6,5,0,170,2,2,2,0,848,0,1,4,864,1,2,3,0,3,0,0,2,2,140,0,9,4,7,136500,907290150
1469,3,6,5,0,205,2,2,2,2,848,0,1,4,864,1,2,3,0,3,0,2,2,2,140,0,9,4,6,145000,907290250
1471,0,6,5,0,0,3,2,2,1,1838,0,1,4,1838,2,4,8,0,3,0,3,3,2,160,67,9,0,13,185000,907295100
1472,2,5,5,5,113,2,2,2,0,1536,0,1,4,1536,2,2,7,0,3,0,2,2,2,192,74,9,4,8,214000,907405020
1473,13,5,5,5,196,2,2,2,3,856,0,1,4,1710,2,2,8,0,3,0,2,2,2,0,61,9,4,7,208500,907405140
1474,2,5,5,5,50,2,2,2,2,1445,0,1,4,1445,2,2,6,0,3,0,3,2,2,0,35,9,4,6,186500,907412040
1475,2,5,5,5,266,2,2,2,2,1436,0,1,4,1436,2,2,8,0,3,0,3,2,2,139,98,9,4,6,210000,907412070
1476,13,5,5,5,0,2,2,2,3,770,0,1,4,1582,2,2,6,0,3,0,2,2,2,0,45,9,4,6,185900,907412080
1477,2,5,5,8,0,2,2,0,0,1234,0,1,4,1234,2,2,7,0,3,0,2,2,2,0,30,9,4,3,179900,907412090
1478,2,5,5,5,212,2,2,2,3,1564,0,1,4,1564,2,2,6,0,3,0,2,3,2,0,24,9,4,3,218836,907418010
1480,13,5,5,5,0,2,2,2,0,728,0,1,4,1456,2,2,7,1,2,0,0,2,2,36,18,9,4,5,189000,907420080
1481,3,6,5,0,147,2,2,2,0,848,0,1,4,864,1,2,3,1,5,0,2,2,2,149,0,9,4,6,149300,907425010
1483,3,6,5,0,205,2,2,2,0,848,0,1,4,864,1,2,3,1,2,0,2,2,2,149,0,9,4,6,149000,907425030
